name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam, Noord-Holland, Nederland",2010-02-12,1,-6.6,-2.7,-4.5,-11.1,-7.9,-4.9,85.2,0,0,0,,0,0.1,42.2,27.6,26.7,1020.7,44,18.4,93.8,8.2,4,,2010-02-12T08:02:27,2010-02-12T17:47:33,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-13,0.6,-3.1,-1.1,-3.3,-7.7,-5.5,-4.4,78.3,0,0,0,"rain,snow",0.6,0.2,40.1,21.1,17.9,1019.8,86.1,27.4,60.5,5.3,3,,2010-02-13T08:00:31,2010-02-13T17:49:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-14,-1,-5.4,-2.4,-2.3,-7.8,-5.8,-4.1,88.4,0.211,100,4.17,"rain,snow",0.4,0.7,24.2,16.3,39.5,1014.6,93.6,12.6,40,3.4,2,,2010-02-14T07:58:34,2010-02-14T17:51:20,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-15,-1.7,-4.5,-3.3,-1.7,-9.6,-6.6,-5.7,83.8,0.034,100,4.17,snow,0,0.1,24,13.9,107.3,1008.1,91.2,5.8,65.7,5.6,3,,2010-02-15T07:56:36,2010-02-15T17:53:14,0.05,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-16,1.8,-3.2,-0.7,-3.7,-8.6,-6.3,-3.3,83.1,0.185,100,4.17,"rain,snow",0,0,44,32.5,153.4,999.6,72.1,10.2,68.1,5.8,3,,2010-02-16T07:54:36,2010-02-16T17:55:07,0.08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-17,1.7,-3.7,-0.7,-0.8,-8.8,-4.6,-4,78.5,0.026,100,4.17,snow,0,0,34.7,17.1,106.5,994.2,68.8,7.5,86.6,7.5,4,,2010-02-17T07:52:35,2010-02-17T17:57:00,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-18,4.1,0.3,2.3,1.2,-2.4,-0.5,1.3,92.8,0.692,100,8.33,"rain,snow",0,0,31.3,19.7,182.6,993.4,99.8,3.9,50.5,4.3,2,,2010-02-18T07:50:33,2010-02-18T17:58:53,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-19,4.6,0.9,3.1,0.6,-4.7,-1.7,1.8,91.3,1.202,100,16.67,rain,0,0,54.9,36.4,219.9,990.6,93.6,12.9,52.5,4.5,2,,2010-02-19T07:48:30,2010-02-19T18:00:46,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,remote,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-20,4,-1.7,1.7,-0.5,-5.3,-2.8,-0.6,84.6,0.823,100,12.5,"rain,snow",0,0,54.1,26.1,240.5,996,57.4,13.6,88.6,7.6,4,,2010-02-20T07:46:26,2010-02-20T18:02:38,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-21,3.3,-3.4,0,-1.2,-7.3,-4,-0.6,95.4,5.584,100,8.33,"rain,snow",0,0,38.8,22.8,172.4,997,68.1,6.3,49.3,4.1,2,,2010-02-21T07:44:20,2010-02-21T18:04:31,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-22,4.5,2.1,3.1,1.8,-2.4,-0.3,2.7,96.9,10.249,100,12.5,rain,0,0,42.5,24,94,987.7,99.1,7.7,32.3,2.8,1,,2010-02-22T07:42:14,2010-02-22T18:06:23,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-23,2.9,0.5,1.5,-1.8,-4.9,-3.4,-0.2,88.7,0.712,100,4.17,"rain,snow",0,0,42.6,27.2,52.8,994,90.6,10.4,105.9,9.2,5,,2010-02-23T07:40:06,2010-02-23T18:08:14,0.32,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-24,9.7,0.5,5.2,7.4,-3.7,2.2,4.5,95.1,0.847,100,16.67,"rain,snow",0,0,38.3,22.1,144.9,995.5,88.2,8,34.9,2.9,1,,2010-02-24T07:37:58,2010-02-24T18:10:06,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-25,9,6,7.4,7.4,1.2,3.9,6.5,94.2,2.348,100,12.5,rain,0,0,47.8,31.2,185.4,990.3,99.5,10.9,45,4,2,,2010-02-25T07:35:48,2010-02-25T18:11:57,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-26,8.8,5.3,7,5.7,-0.4,2.8,5.2,88.5,1.64,100,8.33,rain,0,0,71.7,47.7,216.1,987.6,93,16.7,34.8,3,2,,2010-02-26T07:33:38,2010-02-26T18:13:48,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-27,8.9,4.2,6.3,5.6,-0.4,2.3,4,85.3,1.084,100,8.33,rain,0,0,67.6,44.2,213.9,996.8,84.4,19,40.7,3.4,2,,2010-02-27T07:31:27,2010-02-27T18:15:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-02-28,8,3.4,5.8,5.9,-3.4,1.9,4.4,90.6,8.575,100,12.5,rain,0,0,70.1,49.6,282.4,983.2,98.2,18.9,47.3,4.1,3,,2010-02-28T07:29:15,2010-02-28T18:17:29,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-01,6.1,1.5,4.2,1.8,-1.6,-0.2,2.4,88.4,2.007,100,12.5,rain,0,0,62.8,34.2,274.8,1007.3,72.5,16.6,119.4,10.2,5,,2010-03-01T07:27:02,2010-03-01T18:19:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-02,7.1,0.3,2.9,3.7,-3.4,-0.2,0.6,85.9,0,0,0,,0,0,35.6,24.4,280.4,1021,46.1,16.7,99.1,8.6,4,,2010-03-02T07:24:49,2010-03-02T18:21:09,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-03,6.2,-3,1.9,5.1,-3.6,0,-0.9,83.4,0,0,0,,0,0,27.6,17.1,36.5,1023.7,39.5,19.3,119.6,10.5,5,,2010-03-03T07:22:35,2010-03-03T18:22:58,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-04,5.4,-2.8,1.7,1,-5.8,-2.1,-1.7,80.5,0,0,0,,0,0,35.7,26.9,11.5,1022.8,32.5,23.3,137.1,11.8,5,,2010-03-04T07:20:20,2010-03-04T18:24:47,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-05,5.4,-4.1,1.9,1.5,-4.3,-1.7,-0.3,85.6,3.097,100,4.17,rain,0,0,49.3,34.4,283.7,1024.6,72.2,20.2,69.8,6.2,3,,2010-03-05T07:18:05,2010-03-05T18:26:36,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-06,3.1,-1.6,1.1,-2.2,-6.7,-4.5,-3.5,71.8,1.982,100,4.17,rain,0,0,63.4,36.9,28.1,1024.9,51.8,31.5,150,13,6,,2010-03-06T07:15:49,2010-03-06T18:28:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-07,3,-4.9,-1,-1.1,-9.4,-5.4,-7,64.9,0,0,0,,0,0,31.3,19.9,59.2,1034.4,6.3,40.7,161,13.9,6,,2010-03-07T07:13:32,2010-03-07T18:30:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-08,4,-3,0.6,0.7,-6.3,-2.4,-1.5,86,0.218,100,8.33,"rain,snow",0,0,34.5,24.2,26.4,1028.9,72.1,22.7,76.5,6.6,3,,2010-03-08T07:11:15,2010-03-08T18:32:01,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-09,4.5,-3.5,0.1,1.9,-7.3,-3.3,-3.2,79.8,0,0,0,,0,0,26.5,15.6,44.5,1029,18.7,10.2,162,14.1,6,,2010-03-09T07:08:58,2010-03-09T18:33:49,0.79,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-10,3,-1.8,0.5,-1.9,-6.2,-4.4,-1.8,84.7,0,0,0,,0,0,44.8,27.4,43.6,1028.2,57.1,11.3,164.1,14.2,6,,2010-03-10T07:06:40,2010-03-10T18:35:37,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-11,5.8,0.3,2.7,2.4,-5.8,-1.4,0.2,84,0,0,0,,0,0,45.5,27.5,19,1022.4,99.1,18.5,141.2,12.3,5,,2010-03-11T07:04:21,2010-03-11T18:37:24,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-12,6.3,3.2,4.3,2.7,-0.3,1.1,1.5,82,0,0,0,,0,0,33,20.5,268.7,1019.9,99.2,13.6,121.7,10.3,5,,2010-03-12T07:02:03,2010-03-12T18:39:11,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-13,6.9,2.1,4.8,2.9,-1.2,1,2.8,87.4,0.023,100,4.17,rain,0,0,45.7,29.9,295.8,1025.3,97.4,20.3,114.6,10,4,,2010-03-13T06:59:44,2010-03-13T18:40:58,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-14,7.7,4.7,6,3.6,1.3,2.1,3.6,84.8,0.211,100,4.17,rain,0,0,48.8,30.9,292.6,1023.3,98.8,14.3,102.8,9,5,,2010-03-14T06:57:24,2010-03-14T18:42:45,0.95,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-15,7.9,4,5.8,4.1,0.8,2,4.6,91.9,4.214,100,8.33,rain,0,0,50.2,33.6,281.3,1022.8,98.1,12,62.8,5.5,3,,2010-03-15T06:55:05,2010-03-15T18:44:31,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-16,8.7,3.5,5.8,6.1,0.4,3.1,3.7,86.7,4.522,100,4.17,rain,0,0,49.6,23.6,282.3,1024.9,72,24.5,103.3,8.9,4,,2010-03-16T06:52:45,2010-03-16T18:46:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-17,12.5,2.2,7,12.5,-0.9,5.1,2.5,74.7,0,0,0,,0,0,39.5,27.7,215.4,1023.2,70.7,14.2,153,13.2,5,,2010-03-17T06:50:25,2010-03-17T18:48:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-18,16.7,3,10.2,16.7,0.2,9.3,3.7,67.5,0,0,0,,0,0,38.6,26.5,180.2,1019,63.2,12.7,89.6,7.8,3,,2010-03-18T06:48:04,2010-03-18T18:49:49,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-19,12.4,9.7,11.1,12.4,6.2,10.7,8.8,86.7,0.776,100,12.5,rain,0,0,69.3,40.3,222.3,1013.6,98.6,8.8,53.7,4.6,2,,2010-03-19T06:45:44,2010-03-19T18:51:35,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-20,14.5,10.8,12.6,14.5,10.8,12.6,11.5,93.2,10.331,100,16.67,rain,0,0,56.4,33.5,220.5,1006.4,100,9.7,75.7,6.5,4,,2010-03-20T06:43:23,2010-03-20T18:53:20,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-21,11.7,4.2,8.5,11.7,3,6.9,6,85.2,3.244,100,8.33,rain,0,0,42.7,25.5,300.6,1013.3,66.5,19.8,144.6,12.5,6,,2010-03-21T06:41:03,2010-03-21T18:55:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-22,11.7,1.6,7.1,11.7,-0.6,5.4,3.8,81.1,0.021,100,4.17,rain,0,0,38.3,24.7,203.8,1020.5,60.4,14.3,154.6,13.5,5,,2010-03-22T06:38:42,2010-03-22T18:56:51,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-23,12.5,3.8,9,12.5,1.7,7.8,4.8,76.4,0.297,100,4.17,rain,0,0,39,23.3,205.2,1018.5,53.1,15.5,179.7,15.4,7,,2010-03-23T06:36:21,2010-03-23T18:58:36,0.25,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-24,17.7,8.4,12.6,17.7,6.1,11.8,7,70,0,0,0,,0,0,33.6,20.4,137,1010,71.9,10.4,123.8,10.7,4,,2010-03-24T06:34:00,2010-03-24T19:00:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-25,18.6,11,14.2,18.6,11,14.2,8.4,69.4,0.068,100,4.17,rain,0,0,51.6,30.1,161.4,1004.1,63.4,16.6,157.4,13.6,6,,2010-03-25T06:31:39,2010-03-25T19:02:06,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-26,12.8,8.5,10.6,12.8,6.2,10.1,6.7,77.3,0.427,100,12.5,rain,0,0,53.1,23.9,207.8,1004.8,91,22.2,52.7,4.4,2,,2010-03-26T06:29:19,2010-03-26T19:03:51,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-27,10.9,7.7,9,10.9,4.9,7.1,6.4,83.7,1.684,100,4.17,rain,0,0,37.7,27.2,233.7,1004.6,92.7,16.5,145.3,12.4,6,,2010-03-27T06:26:58,2010-03-27T19:05:35,0.41,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-28,9.3,6,7.8,5.8,3.1,4.6,5.4,85.2,0.07,100,4.17,rain,0,0,46.4,31.6,237.1,1007.2,83.9,17,172.7,14.4,5,,2010-03-28T07:24:37,2010-03-28T20:07:20,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-29,12.1,6.8,9.3,12.1,4.4,8.3,6.8,85,0.486,100,4.17,rain,0,0,37.5,21.2,194,1003.4,89.3,14.7,132.4,11.4,6,,2010-03-29T07:22:17,2010-03-29T20:09:04,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-30,13.3,6.5,10.4,13.3,2,9.4,8.4,87.2,1.477,100,12.5,rain,0,0,58.2,31.5,173.4,992.3,94.2,20,137.1,11.8,5,,2010-03-30T07:19:57,2010-03-30T20:10:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-03-31,9.4,4.5,6.6,5,-0.3,2,3,78,1.464,100,12.5,rain,0,0,74.6,44.3,194.9,993.8,88.1,24.9,131.2,11.3,5,,2010-03-31T07:17:37,2010-03-31T20:12:33,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-01,8,3.5,5.5,3.3,-1.3,0.8,1.8,77.8,2.788,100,12.5,rain,0,0,63.6,41.9,242,1005.2,86.1,21.7,96,8.4,4,,2010-04-01T07:15:17,2010-04-01T20:14:18,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-02,13,2.7,7.5,13,-1.8,5,1.6,68.2,1.767,100,4.17,rain,0,0,52.7,36.9,171.5,1009.6,56.6,30.3,187.1,16.2,6,,2010-04-02T07:12:57,2010-04-02T20:16:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-03,9.4,5.9,7.3,8.4,2.7,4.6,5.5,88.4,5.986,100,12.5,rain,0,0,49.1,23.6,163.9,1005.6,88.1,23.2,98.4,8.5,3,,2010-04-03T07:10:38,2010-04-03T20:17:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-04,8.9,5.6,7,6.3,2.5,4.3,5.9,92.5,8.174,100,16.67,rain,0,0,40.1,27.4,247.8,1007.4,94.8,17.8,127.3,11,4,,2010-04-04T07:08:19,2010-04-04T20:19:31,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-05,10.3,2.8,6.9,10.3,-0.4,4.4,3.9,81.8,0.041,100,4.17,rain,0,0,39.2,27.9,221,1023.2,51.2,20.8,105.6,9.2,4,,2010-04-05T07:06:01,2010-04-05T20:21:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-06,15.8,5.4,10.5,15.8,2,9.2,4,66,0,0,0,,0,0,40.3,24.6,156.7,1021.5,27,27,237.5,20.3,7,,2010-04-06T07:03:42,2010-04-06T20:22:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-07,18.3,8.1,12.8,18.3,5.9,12.3,5.4,61.4,0,0,0,,0,0,27.7,19.5,167.7,1016.7,28.9,25.2,155,13.3,6,,2010-04-07T07:01:25,2010-04-07T20:24:43,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-08,12.1,5.6,9,12.1,3.4,7.7,5.7,81.8,0.838,100,8.33,rain,0,0,35,21.2,329.6,1026.4,59.3,15,200.6,17.4,7,,2010-04-08T06:59:07,2010-04-08T20:26:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-09,13.5,5.1,9.2,13.5,2.8,8.2,5.9,80.7,0,0,0,,0,0,31.9,20.9,301,1032.7,45.7,18.9,195.7,16.8,6,,2010-04-09T06:56:50,2010-04-09T20:28:12,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-10,11.2,2.7,7.3,11.2,1.1,5.9,3.9,81,0,0,0,,0,0,41.5,27,3.2,1032.7,71.1,19.6,244.2,20.9,7,,2010-04-10T06:54:34,2010-04-10T20:29:56,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-11,10.2,2.4,6.7,10.2,0.9,3.7,3.3,80.1,0,0,0,,0,0,45.8,30.5,40.1,1028.6,58.4,25.6,170.9,14.9,6,,2010-04-11T06:52:18,2010-04-11T20:31:40,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-12,13.6,5.1,9.1,13.6,1.6,7.2,4.3,73.1,0,0,0,,0,0,49.3,34.2,33.4,1024.8,21.7,18.2,225.8,19.5,7,,2010-04-12T06:50:03,2010-04-12T20:33:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-13,13.7,6,9.3,13.7,2.5,7.4,4.7,74.6,0,0,0,,0,0,39.2,25.4,25.2,1021.4,25.6,17.5,218.3,18.8,7,,2010-04-13T06:47:48,2010-04-13T20:35:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-14,14.3,5.6,9.6,14.3,2.6,8.1,4.8,73.8,0,0,0,,0,0,40.9,24.8,32,1019.4,48.4,16.8,231.7,20,7,,2010-04-14T06:45:34,2010-04-14T20:36:53,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-15,13.9,4,8.9,13.9,1.5,7.2,2.7,67.3,0,0,0,,0,0,40,24.4,31.6,1021.4,21.4,28,251.3,21.6,8,,2010-04-15T06:43:21,2010-04-15T20:38:37,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-16,11.4,4.6,7.9,11.4,2.7,6,3,72.5,0,0,0,,0,0,35.7,23.6,5.9,1025.2,59.1,21.9,240.7,20.8,7,,2010-04-16T06:41:09,2010-04-16T20:40:21,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-04-17,12.7,0.6,6.8,12.7,0.6,6.2,2.6,77.3,0,0,0,,0,0,23.8,14,293.1,1023,7.5,14,255,22,8,,2010-04-17T06:38:57,2010-04-17T20:42:05,0.1,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
